119885,19791021,  124,    0
119885,19791022,  142,    0
119885,19791023,  140,    0
119885,19791024,  138,    0
119885,19791025,  131,    0
119885,19791026,   92,    0
119885,19791027,   56,    0
119885,19791028,   62,    0
119885,19791029,   74,    0
119885,19791030,   80,    0
119885,19791031,   80,    0
119885,19791101,   92,    0
119885,19791102,  123,    0
119885,19791103,   96,    0
119885,19791104,   89,    0
119885,19791105,   88,    0
119885,19791106,   88,    0
119885,19791107,   88,    0
119885,19791108,  103,    0
119885,19791109,  108,    0
119885,19791110,   60,    0
119885,19791111,   38,    0
119885,19791112,   48,    0
119885,19791113,   69,    0
119885,19791114,   70,    0
119885,19791115,   40,    0
119885,19791116,   14,    0
119885,19791117,   12,    0
119885,19791118,   46,    0
119885,19791119,   62,    0
119885,19791120,   71,    0
119885,19791121,   42,    0
119885,19791122,   24,    0
119885,19791123,   49,    0
119885,19791124,   39,    0
119885,19791125,   31,    0
119885,19791126,   52,    0
119885,19791127,  104,    0
119885,19791128,  120,    0
119885,19791129,  104,    0
119885,19791130,   52,    0
119885,19791201,   78,    0
119885,19791202,  129,    0
119885,19791203,   72,    0
119885,19791204,   82,    0
119885,19791205,   87,    0
119885,19791206,   81,    0
119885,19791207,   78,    0
119885,19791208,   62,    0
119885,19791209,   60,    0
119885,19791210,   56,    0
119885,19791211,   88,    0
119885,19791212,   81,    0
119885,19791213,   84,    0
119885,19791214,   80,    0
119885,19791215,   56,    0
119885,19791216,   65,    0
119885,19791217,   62,    0
119885,19791218,   77,    0
119885,19791219,   38,    0
119885,19791220,   14,    0
119885,19791221,   14,    0
119885,19791222,  -20,    0
119885,19791223,  -20,    0
119885,19791224,  -10,    0
119885,19791225,   60,    0
119885,19791226,   53,    0
119885,19791227,   22,    0
119885,19791228,   35,    0
119885,19791229,   32,    0
119885,19791230,   42,    0
119885,19791231,   44,    0
119885,19800101,   32,    0
119885,19800102,   38,    0
119885,19800103,   30,    0
119885,19800104,   26,    0
119885,19800105,   38,    0
119885,19800106,   36,    0
119885,19800107,   38,    0
119885,19800108,   53,    0
119885,19800109,   46,    0
119885,19800110,   32,    0
119885,19800111,   24,    0
119885,19800112,  -18,    0
119885,19800113,  -21,    0
119885,19800114,    4,    0
119885,19800115,   44,    0
119885,19800116,    2,    0
119885,19800117,   22,    0
119885,19800118,    8,    0
119885,19800119,    2,    0
119885,19800120,    7,    0
119885,19800121,   22,    0
119885,19800122,   59,    0
119885,19800123,   68,    0
119885,19800124,  104,    0
119885,19800125,   98,    0
119885,19800126,   89,    0
119885,19800127,   65,    0
119885,19800128,   48,    0
119885,19800129,   48,    0
119885,19800130,   61,    0
119885,19800131,   60,    0
119885,19800201,   56,    0
119885,19800202,   50,    0
119885,19800203,   73,    0
119885,19800204,   78,    0
119885,19800205,  103,    0
119885,19800206,   88,    0
119885,19800207,   80,    0
119885,19800208,   70,    0
119885,19800209,   76,    0
119885,19800210,   69,    0
119885,19800211,   48,    0
119885,19800212,   58,    0
119885,19800213,   48,    0
119885,19800214,   52,    0
119885,19800215,   56,    0
119885,19800216,   75,    0
119885,19800217,   80,    0
119885,19800218,   54,    0
119885,19800219,   62,    0
119885,19800220,   64,    0
119885,19800221,   54,    0
119885,19800222,   58,    0
119885,19800223,   71,    0
119885,19800224,   79,    0
119885,19800225,   74,    0
119885,19800226,   69,    0
119885,19800227,   44,    0
119885,19800228,   36,    0
119885,19800229,   42,    0
119885,19800301,   42,    0
119885,19800302,   69,    0
119885,19800303,   68,    0
119885,19800304,   65,    0
119885,19800305,   58,    0
119885,19800306,   71,    0
119885,19800307,   82,    0
119885,19800308,   49,    0
119885,19800309,   47,    0
119885,19800310,   54,    0
119885,19800311,   54,    0
119885,19800312,   48,    0
119885,19800313,   72,    0
119885,19800314,   -4,    0
119885,19800315,   18,    0
119885,19800316,   26,    0
119885,19800317,   30,    0
119885,19800318,   56,    0
119885,19800319,   62,    0
119885,19800320,   34,    0
119885,19800321,   42,    0
119885,19800322,   45,    0
119885,19800323,   38,    0
119885,19800324,   38,    0
119885,19800325,   78,    0
119885,19800326,   58,    0
119885,19800327,  108,    0
119885,19800328,  116,    0
119885,19800329,  130,    0
119885,19800330,   91,    0
119885,19800331,   91,    0
119885,19800401,  131,    0
119885,19800402,  114,    0
119885,19800403,   88,    0
119885,19800404,   52,    0
119885,19800405,   29,    0
119885,19800406,   39,    0
119885,19800407,   40,    0
119885,19800408,   40,    0
119885,19800409,   55,    0
119885,19800410,   38,    0
119885,19800411,   58,    0
119885,19800412,   58,    0
119885,19800413,   70,    0
119885,19800414,   70,    0
119885,19800415,   81,    0
119885,19800416,   62,    0
119885,19800417,   71,    0
119885,19800418,   68,    0
119885,19800419,   90,    0
119885,19800420,   68,    0
119885,19800421,   56,    0
119885,19800422,   44,    0
119885,19800423,   55,    0
119885,19800424,   48,    0
119885,19800425,   56,    0
119885,19800426,   73,    0
119885,19800427,   88,    0
119885,19800428,   84,    0
119885,19800429,   79,    0
119885,19800430,   72,    0
119885,19800501,   78,    0
119885,19800502,   88,    0
119885,19800503,  101,    0
119885,19800504,   97,    0
119885,19800505,   76,    0
119885,19800506,  102,    0
119885,19800507,   91,    0
119885,19800508,  114,    0
119885,19800509,   84,    0
119885,19800510,   95,    0
119885,19800511,  110,    0
119885,19800512,  102,    0
119885,19800513,   92,    0
119885,19800514,   82,    0
119885,19800515,   82,    0
119885,19800516,  109,    0
119885,19800517,   98,    0
119885,19800518,   73,    0
119885,19800519,   86,    0
119885,19800520,  118,    0
119885,19800521,  107,    0
119885,19800522,   74,    0
119885,19800523,   82,    0
119885,19800524,  113,    0
119885,19800525,  119,    0
119885,19800526,  120,    0
119885,19800527,  104,    0
119885,19800528,  100,    0
119885,19800529,   90,    0
119885,19800530,   70,    0
119885,19800531,-9999,    9
119885,19800601,  107,    0
119885,19800602,  108,    0
119885,19800603,  136,    0
119885,19800604,  164,    0
119885,19800605,  170,    0
119885,19800606,  158,    0
119885,19800607,  158,    0
119885,19800608,  119,    0
119885,19800609,  114,    0
119885,19800610,  119,    0
119885,19800611,  118,    0
119885,19800612,  139,    0
119885,19800613,  144,    0
119885,19800614,  148,    0
119885,19800615,  169,    0
119885,19800616,  172,    0
119885,19800617,  166,    0
119885,19800618,  134,    0
119885,19800619,  142,    0
119885,19800620,  156,    0
119885,19800621,  124,    0
119885,19800622,  127,    0
119885,19800623,  122,    0
119885,19800624,  119,    0
119885,19800625,  134,    0
119885,19800626,  134,    0
119885,19800627,  110,    0
119885,19800628,  118,    0
119885,19800629,  140,    0
119885,19800630,  132,    0
119885,19800701,  130,    0
119885,19800702,  149,    0
119885,19800703,  134,    0
119885,19800704,  139,    0
119885,19800705,  155,    0
119885,19800706,  162,    0
119885,19800707,  160,    0
119885,19800708,  171,    0
119885,19800709,  112,    0
119885,19800710,  110,    0
119885,19800711,  121,    0
119885,19800712,  127,    0
119885,19800713,  138,    0
119885,19800714,  142,    0
119885,19800715,  160,    0
119885,19800716,  161,    0
119885,19800717,  129,    0
119885,19800718,  137,    0
119885,19800719,  158,    0
119885,19800720,  170,    0
119885,19800721,  145,    0
119885,19800722,  150,    0
119885,19800723,  169,    0
119885,19800724,  182,    0
119885,19800725,  215,    0
119885,19800726,  162,    0
119885,19800727,  161,    0
119885,19800728,  168,    0
119885,19800729,  181,    0
119885,19800730,  175,    0
119885,19800731,  180,    0
119885,19800801,  198,    0
119885,19800802,  196,    0
119885,19800803,  188,    0
119885,19800804,  190,    0
119885,19800805,  216,    0
119885,19800806,  200,    0
119885,19800807,  204,    0
119885,19800808,  188,    0
119885,19800809,  179,    0
119885,19800810,  189,    0
119885,19800811,  192,    0
119885,19800812,  195,    0
119885,19800813,  186,    0
119885,19800814,  201,    0
119885,19800815,  184,    0
119885,19800816,  150,    0
119885,19800817,  168,    0
119885,19800818,  176,    0
119885,19800819,  197,    0
119885,19800820,  172,    0
119885,19800821,  209,    0
119885,19800822,  208,    0
119885,19800823,  191,    0
119885,19800824,  179,    0
119885,19800825,  180,    0
119885,19800826,  188,    0
119885,19800827,  154,    0
119885,19800828,  172,    0
119885,19800829,  186,    0
119885,19800830,  190,    0
119885,19800831,  188,    0
119885,19800901,  166,    0
119885,19800902,  168,    0
119885,19800903,  152,    0
119885,19800904,  170,    0
119885,19800905,  170,    0
119885,19800906,  179,    0
119885,19800907,  171,    0
119885,19800908,  172,    0
119885,19800909,  158,    0
119885,19800910,  134,    0
119885,19800911,  150,    0
119885,19800912,  148,    0
119885,19800913,  184,    0
119885,19800914,  181,    0
119885,19800915,  184,    0
119885,19800916,  178,    0
119885,19800917,  185,    0
119885,19800918,  170,    0
119885,19800919,  168,    0
119885,19800920,  178,    0
119885,19800921,  159,    0
119885,19800922,  172,    0
119885,19800923,  156,    0
119885,19800924,  162,    0
119885,19800925,  170,    0
119885,19800926,  178,    0
119885,19800927,  170,    0
119885,19800928,  178,    0
119885,19800929,  168,    0
119885,19800930,  170,    0
119885,19801001,  196,    0
119885,19801002,  172,    0
119885,19801003,  140,    0
119885,19801004,  175,    0
119885,19801005,  178,    0
119885,19801006,  162,    0
119885,19801007,  171,    0
119885,19801008,  160,    0
119885,19801009,   78,    0
119885,19801010,   66,    0
119885,19801011,   89,    0
119885,19801012,   62,    0
119885,19801013,   62,    0
119885,19801014,   91,    0
119885,19801015,  122,    0
119885,19801016,  141,    0
119885,19801017,   68,    0
119885,19801018,   52,    0
119885,19801019,   60,    0
119885,19801020,   68,    0
119885,19801021,   90,    0
119885,19801022,  111,    0
119885,19801023,  114,    0
119885,19801024,  130,    0
119885,19801025,   70,    0
119885,19801026,   78,    0
119885,19801027,  126,    0
119885,19801028,  118,    0
119885,19801029,  120,    0
119885,19801030,  122,    0
119885,19801031,  130,    0
119885,19801101,  112,    0
119885,19801102,  114,    0
119885,19801103,  124,    0
119885,19801104,   36,    0
119885,19801105,   10,    0
119885,19801106,  -12,    0
119885,19801107,   25,    0
119885,19801108,  108,    0
119885,19801109,  104,    0
119885,19801110,   64,    0
119885,19801111,   78,    0
119885,19801112,   91,    0
119885,19801113,   66,    0
119885,19801114,   20,    0
119885,19801115,   49,    0
119885,19801116,   45,    0
119885,19801117,   78,    0
119885,19801118,  110,    0
119885,19801119,   88,    0
119885,19801120,  122,    0
119885,19801121,  107,    0
119885,19801122,  102,    0
119885,19801123,  100,    0
119885,19801124,  100,    0
119885,19801125,   69,    0
119885,19801126,   49,    0
119885,19801127,   22,    0
119885,19801128,   35,    0
119885,19801129,   22,    0
119885,19801130,   -4,    0
119885,19801201,  -12,    0
119885,19801202,  -40,    0
119885,19801203,  -48,    0
119885,19801204,  -12,    0
119885,19801205,   16,    0
119885,19801206,   26,    0
119885,19801207,   29,    0
119885,19801208,    4,    0
119885,19801209,   -3,    0
119885,19801210,   -4,    0
119885,19801211,   25,    0
119885,19801212,   18,    0
119885,19801213,   50,    0
119885,19801214,   50,    0
119885,19801215,   76,    0
119885,19801216,   30,    0
119885,19801217,   28,    0
119885,19801218,   32,    0
119885,19801219,   16,    0
119885,19801220,   39,    0
119885,19801221,   47,    0
119885,19801222,   54,    0
119885,19801223,   56,    0
119885,19801224,   68,    0
119885,19801225,   60,    0
119885,19801226,   38,    0
119885,19801227,   22,    0
119885,19801228,   21,    0
119885,19801229,   32,    0
119885,19801230,   55,    0
119885,19801231,   40,    0
119885,19810101,   29,    0
119885,19810102,   34,    0
119885,19810103,   19,    0
119885,19810104,   19,    0
119885,19810105,   18,    0
119885,19810106,   30,    0
119885,19810107,   30,    0
119885,19810108,   19,    0
119885,19810109,   18,    0
119885,19810110,   30,    0
119885,19810111,   -4,    0
119885,19810112,  -10,    0
119885,19810113,  -10,    0
119885,19810114,   -2,    0
119885,19810115,   -2,    0
119885,19810116,   40,    0
119885,19810117,   58,    0
119885,19810118,   40,    0
119885,19810119,   32,    0
119885,19810120,   60,    0
119885,19810121,   56,    0
119885,19810122,   58,    0
119885,19810123,   60,    0
119885,19810124,   52,    0
119885,19810125,   29,    0
119885,19810126,   30,    0
119885,19810127,   50,    0
119885,19810128,   38,    0
119885,19810129,   40,    0
119885,19810130,   32,    0
119885,19810131,   40,    0
119885,19810201,   41,    0
119885,19810202,   54,    0
119885,19810203,   38,    0
119885,19810204,   60,    0
119885,19810205,   30,    0
119885,19810206,   42,    0
119885,19810207,   56,    0
119885,19810208,   51,    0
119885,19810209,   52,    0
119885,19810210,   71,    0
119885,19810211,   -2,    0
119885,19810212,   10,    0
119885,19810213,   18,    0
119885,19810214,   26,    0
119885,19810215,   38,    0
119885,19810216,   40,    0
119885,19810217,   45,    0
119885,19810218,   30,    0
119885,19810219,   25,    0
119885,19810220,  -30,    0
119885,19810221,  -21,    0
119885,19810222,  -13,    0
119885,19810223,  -24,    0
119885,19810224,  -11,    0
119885,19810225,    0,    0
119885,19810226,   28,    0
119885,19810227,   48,    0
119885,19810228,   62,    0
119885,19810301,   80,    0
119885,19810302,   68,    0
119885,19810303,   69,    0
119885,19810304,   48,    0
119885,19810305,   66,    0
119885,19810306,   69,    0
119885,19810307,   88,    0
119885,19810308,   88,    0
119885,19810309,   80,    0
119885,19810310,   92,    0
119885,19810311,  120,    0
119885,19810312,  182,    0
119885,19810313,   92,    0
119885,19810314,   73,    0
119885,19810315,   58,    0
119885,19810316,   48,    0
119885,19810317,   58,    0
119885,19810318,   10,    0
119885,19810319,   34,    0
119885,19810320,   38,    0
119885,19810321,   95,    0
119885,19810322,   94,    0
119885,19810323,   78,    0
119885,19810324,  121,    0
119885,19810325,  132,    0
119885,19810326,  122,    0
119885,19810327,  112,    0
119885,19810328,  105,    0
119885,19810329,   88,    0
119885,19810330,   82,    0
119885,19810331,   78,    0
119885,19810401,   78,    0
119885,19810402,   80,    0
119885,19810403,   80,    0
119885,19810404,   72,    0
119885,19810405,  100,    0
119885,19810406,  104,    0
119885,19810407,   84,    0
119885,19810408,  100,    0
119885,19810409,  104,    0
119885,19810410,  104,    0
119885,19810411,  103,    0
119885,19810412,  112,    0
119885,19810413,  104,    0
119885,19810414,   86,    0
119885,19810415,   84,    0
119885,19810416,   98,    0
119885,19810417,  107,    0
119885,19810418,  100,    0
119885,19810419,   79,    0
119885,19810420,   81,    0
119885,19810421,   64,    0
119885,19810422,   62,    0
119885,19810423,   81,    0
119885,19810424,   68,    0
119885,19810425,   74,    0
119885,19810426,   29,    0
119885,19810427,   32,    0
119885,19810428,   54,    0
119885,19810429,   78,    0
119885,19810430,   98,    0
119885,19810501,   92,    0
119885,19810502,   88,    0
119885,19810503,   80,    0
119885,19810504,   56,    0
119885,19810505,   72,    0
119885,19810506,   74,    0
119885,19810507,  108,    0
119885,19810508,   92,    0
119885,19810509,  112,    0
119885,19810510,   69,    0
119885,19810511,   68,    0
119885,19810512,   79,    0
119885,19810513,   74,    0
119885,19810514,   92,    0
119885,19810515,  110,    0
119885,19810516,  112,    0
119885,19810517,  108,    0
119885,19810518,  120,    0
119885,19810519,  112,    0
119885,19810520,  128,    0
119885,19810521,  130,    0
119885,19810522,  114,    0
119885,19810523,  126,    0
119885,19810524,  129,    0
119885,19810525,  124,    0
119885,19810526,  100,    0
119885,19810527,   86,    0
119885,19810528,  115,    0
119885,19810529,  118,    0
119885,19810530,  121,    0
119885,19810531,  135,    0
119885,19810601,  154,    0
119885,19810602,  141,    0
119885,19810603,  132,    0
119885,19810604,  121,    0
119885,19810605,  120,    0
119885,19810606,  170,    0
119885,19810607,  181,    0
119885,19810608,  187,    0
119885,19810609,  194,    0
119885,19810610,  170,    0
119885,19810611,  188,    0
119885,19810612,  192,    0
119885,19810613,  229,    0
119885,19810614,  199,    0
119885,19810615,  212,    0
119885,19810616,  238,    0
119885,19810617,  200,    0
119885,19810618,  171,    0
119885,19810619,  146,    0
119885,19810620,  121,    0
119885,19810621,  122,    0
119885,19810622,  152,    0
119885,19810623,  148,    0
119885,19810624,  135,    0
119885,19810625,  150,    0
119885,19810626,  116,    0
119885,19810627,  135,    0
119885,19810628,  132,    0
119885,19810629,  114,    0
119885,19810630,  120,    0
119885,19810701,  142,    0
119885,19810702,  152,    0
119885,19810703,  154,    0
119885,19810704,  140,    0
119885,19810705,  171,    0
119885,19810706,  178,    0
119885,19810707,  174,    0
119885,19810708,  188,    0
119885,19810709,  190,    0
119885,19810710,  172,    0
119885,19810711,  138,    0
119885,19810712,  134,    0
119885,19810713,  170,    0
119885,19810714,  179,    0
119885,19810715,  175,    0
119885,19810716,  158,    0
119885,19810717,  176,    0
119885,19810718,  132,    0
119885,19810719,  118,    0
119885,19810720,  162,    0
119885,19810721,  176,    0
119885,19810722,  174,    0
119885,19810723,  170,    0
119885,19810724,  146,    0
119885,19810725,  132,    0
119885,19810726,  140,    0
119885,19810727,  140,    0
119885,19810728,  162,    0
119885,19810729,  192,    0
119885,19810730,  191,    0
119885,19810731,  189,    0
119885,19810801,  182,    0
119885,19810802,  172,    0
119885,19810803,  168,    0
119885,19810804,  194,    0
119885,19810805,  247,    0
119885,19810806,  226,    0
119885,19810807,  201,    0
119885,19810808,  212,    0
119885,19810809,  195,    0
119885,19810810,  178,    0
119885,19810811,  162,    0
119885,19810812,  120,    0
119885,19810813,  169,    0
119885,19810814,  179,    0
119885,19810815,  199,    0
119885,19810816,  202,    0
119885,19810817,  204,    0
119885,19810818,  180,    0
119885,19810819,  180,    0
119885,19810820,  184,    0
119885,19810821,  172,    0
119885,19810822,  158,    0
119885,19810823,  170,    0
119885,19810824,  185,    0
119885,19810825,  181,    0
119885,19810826,  172,    0
119885,19810827,  172,    0
119885,19810828,  178,    0
119885,19810829,  172,    0
119885,19810830,  175,    0
119885,19810831,  179,    0
119885,19810901,  180,    0
119885,19810902,  178,    0
119885,19810903,  168,    0
119885,19810904,  152,    0
119885,19810905,  148,    0
119885,19810906,  175,    0
119885,19810907,  181,    0
119885,19810908,  181,    0
119885,19810909,  181,    0
119885,19810910,  170,    0
119885,19810911,  171,    0
119885,19810912,  184,    0
119885,19810913,  175,    0
119885,19810914,  169,    0
119885,19810915,  178,    0
119885,19810916,  179,    0
119885,19810917,  185,    0
119885,19810918,  181,    0
119885,19810919,  171,    0
119885,19810920,  171,    0
119885,19810921,  160,    0
119885,19810922,  180,    0
119885,19810923,  160,    0
119885,19810924,  123,    0
119885,19810925,  118,    0
119885,19810926,  178,    0
119885,19810927,  107,    0
119885,19810928,   80,    0
119885,19810929,   99,    0
119885,19810930,  180,    0
119885,19811001,  152,    0
119885,19811002,  120,    0
119885,19811003,  142,    0
119885,19811004,  129,    0
119885,19811005,  130,    0
119885,19811006,  164,    0
119885,19811007,  172,    0
119885,19811008,  154,    0
119885,19811009,  158,    0
119885,19811010,  158,    0
119885,19811011,  144,    0
119885,19811012,  162,    0
119885,19811013,  160,    0
119885,19811014,  146,    0
119885,19811015,  162,    0
119885,19811016,  150,    0
119885,19811017,  150,    0
119885,19811018,  160,    0
119885,19811019,  148,    0
119885,19811020,  138,    0
119885,19811021,  110,    0
119885,19811022,   50,    0
119885,19811023,   62,    0
119885,19811024,   68,    0
119885,19811025,   70,    0
119885,19811026,   70,    0
119885,19811027,   48,    0
119885,19811028,   89,    0
119885,19811029,  104,    0
119885,19811030,  112,    0
119885,19811031,  120,    0
119885,19811101,  138,    0
119885,19811102,  142,    0
119885,19811103,  116,    0
119885,19811104,  118,    0
119885,19811105,  100,    0
119885,19811106,  120,    0
119885,19811107,  104,    0
119885,19811108,   74,    0
119885,19811109,   60,    0
119885,19811110,   63,    0
119885,19811111,   54,    0
119885,19811112,   78,    0
119885,19811113,   86,    0
119885,19811114,   62,    0
119885,19811115,   64,    0
119885,19811116,   70,    0
119885,19811117,   88,    0
119885,19811118,  100,    0
119885,19811119,  108,    0
119885,19811120,  102,    0
119885,19811121,  104,    0
119885,19811122,  110,    0
119885,19811123,   98,    0
119885,19811124,  100,    0
119885,19811125,  106,    0
119885,19811126,   60,    0
119885,19811127,   64,    0
119885,19811128,   66,    0
119885,19811129,   64,    0
119885,19811130,   48,    0
119885,19811201,   76,    0
119885,19811202,   70,    0
119885,19811203,   12,    0
119885,19811204,    2,    0
119885,19811205,   16,    0
119885,19811206,   52,    0
119885,19811207,   56,    0
119885,19811208,   48,    0
119885,19811209,   58,    0
